NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;--;;;0.0000;0.0000;18;0.0000;545;0;1.7375;13;0;2;18;0;9;0;518;0;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;Si;;;1157.6361;515.2892;365;13010.7010;9187;29;4.9154;99;2;164;362;3;306;2;6246;20;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;--;;;0.0000;0.0000;17;0.0000;599;0;1.5789;12;2;2;17;0;9;0;570;0;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;Si;;;1225.4002;503.9952;357;12997.9953;9173;34;4.7365;97;2;196;354;3;300;2;6352;24;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;No;24.9043;1.03545;24.0515;11.7028;906;466.6935;35843;287;2.2615;345;50;154;857;49;687;37;31741;273;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;No;24.8077;0.966552;25.6662;11.7286;908;470.3749;36107;308;2.2200;359;45;169;857;51;673;39;31778;294;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;--;;;0.0000;0.0000;18;0.0000;624;0;1.6807;15;4;3;18;0;10;0;595;0;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;Si;;;1415.9866;529.4067;375;13595.1661;9591;39;4.5585;103;2;229;373;2;316;2;6947;29;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;--;;;0.0000;0.0000;20;0.0000;644;1;1.9640;15;4;3;20;0;12;0;610;1;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;Si;;;1609.3966;557.6418;395;13959.3980;9846;42;4.5923;111;2;259;392;3;338;1;7348;34;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;No;23.9335;0.8964;26.6995;11.5995;898;466.1381;35759;328;2.1870;379;42;189;846;52;652;40;31331;311;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;No;23.4447;0.849331;27.6037;11.2378;870;464.1617;35625;309;2.1502;383;42;204;820;50;641;32;31003;297;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;--;;;0.0000;0.0000;24;0.0000;691;2;2.4502;15;5;3;23;1;15;1;651;2;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;Si;;;1692.6899;621.1706;440;14583.3921;10291;39;4.5840;117;3;278;437;3;367;1;7998;30;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;Si;;;1816.9240;611.2883;433;15421.9724;10884;40;4.1725;117;4;303;427;6;356;2;8547;33;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;No;22.6906;0.79847;28.4175;11.1474;863;470.4007;36126;291;2.1350;383;39;217;818;45;649;29;31476;281;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;--;;;0.0000;0.0000;26;0.0000;687;2;2.7692;18;5;3;25;1;17;1;648;2;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;--;;;0.0000;0.0000;25;0.0000;692;2;2.5994;21;5;4;24;1;16;1;652;2;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;Si;;;1931.2759;615.5236;436;15338.6791;10825;40;3.8861;127;3;330;429;7;331;2;8535;34;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;No;22.145;0.75127;29.4767;11.2120;868;469.2640;36048;281;2.1729;374;40;241;824;44;657;29;31300;271;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;No;22.1453;0.678712;32.6285;11.0699;857;451.9035;34694;291;2.2951;367;32;240;815;42;671;30;30264;279;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;--;;;0.0000;0.0000;26;0.0000;793;2;2.6490;29;7;4;25;1;19;1;753;2;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;Si;;;2200.9204;642.3468;455;15918.9089;11239;37;3.5902;122;2;369;445;10;332;2;9270;33;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;--;;;0.0000;0.0000;36;0.0000;863;2;3.1515;27;5;4;34;2;25;1;823;2;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;Si;;;2587.7403;721.4049;511;17536.7761;12385;37;3.6925;105;2;379;498;13;387;2;10503;32;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;No;23.4706;0.656677;35.7415;12.3487;956;471.0595;36192;276;2.4355;320;23;244;913;43;749;27;31597;265;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;No;25.4648;0.641733;39.6812;13.9375;1079;472.7645;36325;275;2.7233;250;20;251;1030;49;846;28;31828;265;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;--;;;0.0000;0.0000;42;0.0000;884;3;3.4238;23;3;4;39;3;28;1;844;3;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;Si;;;3050.7948;886.5798;628;18104.3001;12791;33;3.8386;92;2;395;615;13;427;1;11121;29;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;Si;;;3608.4366;1051.7548;745;19405.9350;13716;30;4.4994;71;2;425;734;11;544;2;12108;27;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;No;27.5452;0.643665;42.7942;15.1000;1169;489.1304;37581;286;3.0218;174;13;259;1112;57;971;30;32849;277;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;--;;;0.0000;0.0000;53;0.0000;975;2;4.0426;19;3;4;50;3;37;1;938;2;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;--;;;0.0000;0.0000;56;0.0000;946;1;4.7149;17;2;5;54;2;43;0;911;1;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;Si;;;4026.3150;1071.5193;759;20268.5151;14323;34;4.4293;50;1;449;743;16;562;5;12769;32;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;No;30.4451;0.645745;47.1472;16.3659;1267;486.3533;37341;311;3.2318;115;9;264;1200;67;1033;32;32658;296;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;No;32.7952;0.67149;48.8394;17.2701;1337;500.3941;38419;320;3.3461;81;6;284;1268;69;1105;32;33674;306;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;--;;;0.0000;0.0000;57;0.0000;961;1;4.7671;14;2;6;55;2;44;0;922;1;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;Si;;;4318.5475;1205.6357;854;20878.3917;14756;33;5.0011;37;0;467;841;13;659;4;13226;31;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;--;;;0.0000;0.0000;61;0.0000;941;1;5.1991;11;2;5;59;2;47;0;903;1;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;Si;;;4808.4253;1315.7523;932;21812.9711;15417;34;5.5484;17;0;490;919;13;768;4;13882;32;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;No;35.5096;0.698436;50.8415;18.2647;1414;511.3090;39261;323;3.5482;45;2;303;1341;73;1196;37;34440;310;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;No;41.7993;0.747683;55.9050;21.5585;1669;536.6911;41167;382;4.0939;0;0;340;1581;88;1432;48;35792;359;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;--;;;0.0000;0.0000;70;0.0000;836;1;6.7754;0;0;4;68;2;54;0;796;1;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;Si;;;6079.0016;1558.5735;1104;23466.1320;16580;42;6.7120;0;0;513;1091;13;992;5;14815;39;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;--;;;0.0000;0.0000;59;0.0000;718;2;7.0901;0;0;6;58;1;48;0;675;2;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;Si;;;6852.6413;1866.3353;1322;22883.0787;16163;46;8.2522;0;0;533;1309;13;1179;7;14329;43;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;No;45.8158;0.769064;59.5735;23.3928;1811;522.7019;40070;396;4.7357;0;0;357;1717;94;1611;51;34724;371;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;--;;;0.0000;0.0000;61;0.0000;654;4;8.5484;0;0;10;60;1;52;1;617;3;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;Si;;;7579.6933;2164.2149;1533;24132.4787;16969;125;10.5610;0;0;556;1502;31;1593;24;15190;121;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;No;50.3888;0.800194;62.9706;25.7437;1993;520.2606;39848;429;5.4681;0;0;374;1901;92;1845;56;34365;400;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;No;55.5694;0.818807;67.8662;27.6941;2144;502.4608;38449;450;6.1974;0;0;398;2044;100;2014;61;33060;422;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;--;;;0.0000;0.0000;60;0.0000;545;5;10.1961;0;0;9;58;2;50;2;506;4;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;Si;;;8085.1003;2556.6818;1811;25129.1752;17655;145;12.0950;0;0;602;1769;42;1913;28;15909;139;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;--;;;0.0000;0.0000;55;0.0000;500;6;10.1732;0;0;11;53;2;45;2;458;4;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;Si;;;8405.5679;2954.7957;2093;25134.8222;17655;149;14.2260;0;0;636;2052;41;2250;29;15879;141;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;No;59.4323;0.841915;70.5917;30.7813;2383;499.9549;38264;441;7.0383;0;0;436;2274;109;2259;74;32731;416;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;No;61.9943;0.848402;73.0718;31.5693;2444;485.9658;37158;464;7.5697;0;0;450;2325;119;2340;83;31571;438;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;--;;;0.0000;0.0000;53;0.0000;488;6;9.7345;0;0;12;51;2;42;2;448;4;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;Si;;;8534.0373;3112.9118;2205;25196.9393;17698;150;15.0647;0;0;696;2161;44;2391;32;15942;142;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;--;;;0.0000;0.0000;53;0.0000;480;6;9.9099;0;0;15;51;2;42;2;440;4;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;Si;;;8894.0339;3492.6730;2474;26244.4588;18442;148;16.2271;0;0;750;2427;47;2698;34;16696;140;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;No;65.4994;0.86135;76.0427;32.5768;2522;473.9270;36217;473;8.0570;0;0;465;2399;123;2414;89;30619;447;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;--;;;0.0000;0.0000;47;0.0000;450;6;9.3750;0;0;21;44;3;37;2;412;4;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;Si;;;9311.9123;4520.4280;3202;25971.9908;18206;191;19.3639;0;0;814;3135;67;3196;49;16575;183;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;No;67.1211;0.860175;78.0319;34.3464;2659;455.3136;34782;467;8.9286;0;0;498;2528;131;2562;98;29340;452;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;No;71.9464;0.862877;83.3796;36.1806;2801;440.0198;33563;502;9.8990;0;0;526;2654;147;2726;115;28211;489;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;--;;;0.0000;0.0000;52;0.0000;433;7;11.1111;0;0;22;47;5;41;4;400;5;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;Si;;;9650.7326;4986.3060;3532;26073.6369;18260;209;21.1797;0;0;892;3443;89;3529;69;16786;202;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;--;;;0.0000;0.0000;54;0.0000;452;5;10.2871;0;0;19;50;4;40;3;414;4;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;Si;;;9801.7901;5415.4784;3836;24253.8893;17010;170;23.6769;0;0;970;3740;96;3675;74;15671;163;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;No;74.4732;0.850618;87.5518;37.2269;2882;418.2933;31864;519;10.8563;0;0;559;2710;172;2798;132;26479;510;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;No;77.9239;0.844907;92.2278;40.1720;3110;405.3633;30794;588;11.9943;0;0;592;2914;196;2955;152;25334;570;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;--;;;0.0000;0.0000;50;0.0000;426;6;9.2732;0;0;20;46;4;35;2;394;5;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;Si;;;9729.7907;5528.4185;3916;21482.6213;15049;168;26.8074;0;0;1010;3817;99;3678;82;13863;163;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;--;;;0.0000;0.0000;50;0.0000;399;8;9.4488;0;0;17;45;5;33;3;373;8;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;Si;;;9752.3788;5450.7722;3861;19352.2884;13501;207;28.1267;0;0;1073;3760;101;3504;83;12549;204;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;No;82.4269;0.828625;99.4743;39.8103;3082;380.4204;28777;674;12.6104;0;0;600;2881;201;2921;163;23801;655;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;--;;;0.0000;0.0000;53;0.0000;390;8;9.7035;0;0;16;47;6;33;3;363;8;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;Si;;;9640.8504;5421.1254;3840;18455.8262;12868;205;29.3646;0;0;1148;3740;100;3473;81;11902;201;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;No;83.1526;0.811781;102.4323;41.5025;3213;377.3462;28514;699;13.2499;0;0;627;3008;205;3030;177;23522;682;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;No;82.8013;0.781258;105.9845;43.4659;3365;371.3268;28018;729;14.1265;0;0;674;3142;223;3172;186;23059;712;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;--;;;0.0000;0.0000;55;0.0000;418;8;9.9237;0;0;17;49;6;36;3;385;8;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;Si;;;9375.4411;5401.3609;3826;16936.7817;11778;219;31.9822;0;0;1213;3712;114;3430;97;10814;214;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;--;;;0.0000;0.0000;59;0.0000;386;9;11.7808;0;0;14;53;6;39;4;356;9;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;Si;;;8611.6836;4791.4843;3394;14668.0972;10219;171;33.1762;0;0;1250;3290;104;3083;85;9382;167;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;No;85.0716;0.762973;111.5001;43.6855;3382;348.7349;26155;843;15.1567;0;0;706;3140;242;3186;205;21555;818;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;No;89.5642;0.755233;118.5915;47.1989;3654;349.5616;26119;943;16.3064;0;0;780;3383;271;3436;230;21571;911;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;--;;;0.0000;0.0000;74;0.0000;397;7;13.6729;0;0;12;70;4;49;2;366;7;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;Si;;;8121.8059;4664.4266;3304;13578.2251;9432;186;34.2144;0;0;1299;3209;95;2938;78;8636;179;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;--;;;0.0000;0.0000;73;0.0000;383;6;14.4044;0;0;12;67;6;50;2;355;6;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;Si;;;7626.2811;4386.3116;3107;12208.8262;8480;168;34.9930;0;0;1334;3022;85;2688;74;7731;162;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;No;95.8812;0.765161;125.3084;50.3248;3896;350.0266;26107;991;17.4036;0;0;833;3621;275;3706;234;21682;957;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;--;;;0.0000;0.0000;82;0.0000;375;4;17.9710;0;0;14;76;6;60;2;341;4;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;Si;;;7247.9317;4201.3722;2976;11435.1864;7857;243;35.1117;0;0;1388;2894;82;2521;72;7149;236;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;No;102.636;0.774969;132.4386;52.0557;4030;349.5874;26158;906;18.3786;0;0;873;3777;253;3971;214;21891;880;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;No;115.71;0.783035;147.7712;59.6639;4619;361.9103;27246;772;19.8420;0;0;950;4376;243;4484;188;22796;750;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;--;;;0.0000;0.0000;93;0.0000;406;1;19.6237;0;0;16;87;6;72;1;371;1;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;Si;;;7246.5200;4301.6065;3047;11116.1306;7679;195;37.0834;0;0;1402;2970;77;2569;68;6923;188;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;--;;;0.0000;0.0000;97;0.0000;411;1;21.3720;0;0;19;92;5;80;1;378;1;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;Si;;;7297.3430;4219.7249;2989;10406.0197;7179;192;38.6082;0;0;1393;2913;76;2484;68;6424;186;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;No;119.324;0.777391;153.4934;60.9297;4717;359.7014;27160;687;20.4849;0;0;1000;4492;225;4637;162;22762;665;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;No;122.185;0.763208;160.0940;62.5185;4840;359.0556;27184;613;21.4829;0;0;1048;4641;199;4890;140;22823;591;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;--;;;0.0000;0.0000;100;0.0000;386;1;23.5294;0;0;20;95;5;83;1;356;1;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;Si;;;7051.6983;3974.0802;2815;9443.2052;6516;173;39.9499;0;0;1378;2757;58;2343;50;5822;168;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;--;;;0.0000;0.0000;106;0.0000;459;0;21.4286;0;0;21;102;4;90;0;420;0;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;Si;;;6636.6434;3820.1993;2706;8988.6212;6200;167;41.7802;0;0;1385;2661;45;2315;46;5489;162;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;No;127.992;0.74811;171.0865;67.8145;5250;370.7585;28301;402;22.7538;0;0;1108;5096;154;5432;99;23918;390;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;No;134.046;0.737717;181.7043;71.3926;5527;362.4140;27846;211;24.3148;0;0;1156;5427;100;5760;51;23693;206;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;--;;;0.0000;0.0000;97;0.0000;442;0;21.0000;0;0;22;93;4;84;0;400;0;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;Si;;;6193.3534;3457.3792;2449;7767.4563;5377;125;44.3482;0;0;1366;2417;32;2119;31;4724;124;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;No;141.922;0.737047;192.5546;74.9835;5805;353.3333;27286;68;25.8396;0;0;1211;5735;70;6075;19;23519;65;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;--;;;0.0000;0.0000;102;0.0000;437;0;23.0380;0;0;24;100;2;91;0;395;0;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;Si;;;5740.1812;3239.9695;2295;7057.3453;4900;99;46.4473;0;0;1320;2278;17;2020;13;4279;98;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;--;;;0.0000;0.0000;109;0.0000;444;0;23.8916;0;0;23;108;1;97;0;406;0;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;Si;;;5435.2429;3046.5595;2158;6393.8221;4526;3;48.9399;0;0;1244;2152;6;1937;2;3960;2;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;No;152.542;0.743659;205.1229;80.3828;6223;349.3549;27037;9;28.2392;0;0;1317;6181;42;6686;5;23685;9;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;No;166.085;0.75634;219.5900;88.1072;6821;357.5960;27679;5;29.6207;0;0;1415;6796;25;7251;4;24488;5;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;--;;;0.0000;0.0000;110;0.0000;410;0;25.3333;0;0;25;110;0;95;0;375;0;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;Si;;;5137.3634;2944.9134;2086;6410.7631;4539;2;47.9548;0;0;1210;2081;5;1910;1;3984;1;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;--;;;0.0000;0.0000;116;0.0000;422;0;26.0982;0;0;25;116;0;101;0;387;0;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;Si;;;5061.1288;3077.6180;2180;6605.5848;4678;1;48.8069;0;0;1137;2176;4;2025;0;4149;0;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;No;174.198;0.772743;225.4286;92.5636;7166;367.7488;28465;5;30.7952;0;0;1494;7141;25;7753;4;25184;5;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;No;185.666;0.803359;231.1121;97.5755;7554;375.0728;29031;6;32.4674;0;0;1560;7529;25;8381;5;25823;6;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;--;;;0.0000;0.0000;125;0.0000;403;0;29.2225;0;0;22;125;0;109;0;373;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;Si;;;4879.0129;3077.6180;2180;6578.7616;4659;1;48.8916;0;0;1054;2176;4;2007;0;4105;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;No;204.369;0.856844;238.5135;103.2719;7995;366.0050;28326;9;34.6806;0;0;1611;7969;26;8787;8;25351;9;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;--;;;0.0000;0.0000;126;0.0000;331;0;34.8387;0;0;21;126;0;108;0;310;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;Si;;;4437.1347;2816.4440;1995;5878.5329;4163;1;49.9050;0;0;960;1991;4;1839;0;3685;0;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;--;;;0.0000;0.0000;126;0.0000;291;0;39.3502;0;0;20;126;0;109;0;277;0;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;Si;;;4151.9609;2735.9742;1938;5532.6538;3918;1;50.4149;0;0;861;1937;1;1762;0;3495;0;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;No;223.184;0.919936;242.6083;110.3117;8540;360.8640;27927;10;37.3757;0;0;1628;8514;26;9425;9;25231;10;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;No;242.791;0.98735;245.9021;117.5711;9102;357.4926;27667;9;39.4241;0;0;1644;9087;15;9932;8;25204;9;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;--;;;0.0000;0.0000;130;0.0000;252;0;47.6987;0;0;19;130;0;114;0;239;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;Si;;;3743.9647;2500.2117;1771;5001.8352;3542;1;51.2539;0;0;762;1771;0;1635;0;3190;0;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;--;;;0.0000;0.0000;124;0.0000;245;0;46.8085;0;0;18;124;0;110;0;235;0;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;Si;;;3434.7912;2388.6834;1692;4719.4849;3343;0;51.4691;0;0;674;1692;0;1559;0;3029;0;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;No;260.634;1.06567;244.5717;124.7400;9657;350.9437;27160;9;41.0427;0;0;1571;9639;18;10225;9;24926;9;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;No;272.416;1.13495;240.0248;131.4828;10179;335.5595;25970;8;42.2868;0;0;1463;10164;15;10170;8;24061;8;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;--;;;0.0000;0.0000;120;0.0000;240;0;47.1616;0;0;16;119;1;108;0;229;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;Si;;;3043.7360;2192.4499;1553;4103.9613;2907;0;53.4858;0;0;576;1553;0;1427;0;2668;0;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;Si;;;2758.5622;1983.5107;1405;3568.9075;2528;0;53.0707;0;0;494;1405;0;1253;0;2361;0;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;No;286.289;1.21318;235.9818;132.8649;10286;328.3517;25413;7;42.6801;0;0;1349;10272;14;10118;7;23716;7;0;0
CATALUNYA;GLOBAL;2020-03-22;2020-03-28;--;;;0.0000;0.0000;120;0.0000;228;0;49.0741;0;0;12;119;1;106;0;216;0;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;--;;;0.0000;0.0000;115;0.0000;235;0;45.9459;0;0;12;114;1;102;0;222;0;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;Si;;;2455.0357;1801.3948;1276;3035.2655;2150;0;53.4816;0;0;423;1276;0;1106;0;2068;0;0;0
CATALUNYA;GLOBAL;2020-03-21;2020-03-27;No;305.748;1.33722;228.6449;133.5366;10338;319.0773;24696;6;42.9750;0;0;1210;10327;11;9944;6;23147;6;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;No;345.515;1.5868;217.7429;135.2416;10470;310.3453;24023;3;43.2213;0;0;1059;10460;10;9797;3;22671;3;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;--;;;0.0000;0.0000;102;0.0000;220;0;44.0191;0;0;9;101;1;92;0;209;0;0;0
CATALUNYA;GLOBAL;2020-03-20;2020-03-26;Si;;;2119.0388;1620.6906;1148;2744.4447;1944;0;51.8637;0;0;345;1148;0;974;0;1878;0;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;--;;;0.0000;0.0000;103;0.0000;226;0;42.3963;0;0;8;102;1;92;0;217;0;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;Si;;;1768.9245;1415.9866;1003;2481.8589;1758;0;50.6173;0;0;287;1003;0;861;0;1701;0;0;0
CATALUNYA;GLOBAL;2020-03-19;2020-03-25;No;369.586;1.8306;201.8937;132.2965;10242;299.4175;23178;2;42.1366;0;0;896;10233;9;9271;2;22005;2;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;No;388.376;2.11471;183.6548;128.3310;9935;284.2141;22001;2;40.9784;0;0;746;9926;9;8592;2;20970;2;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;--;;;0.0000;0.0000;90;0.0000;209;0;38.4236;0;0;5;89;1;78;0;203;0;0;0
CATALUNYA;GLOBAL;2020-03-18;2020-03-24;Si;;;1496.4565;1243.7529;881;2241.8612;1588;0;47.9844;0;0;250;880;1;738;0;1538;0;0;0
CATALUNYA;GLOBAL;2020-03-17;2020-03-23;No;406.278;2.48658;163.3879;119.8316;9277;264.0247;20438;2;38.9775;0;0;603;9270;7;7622;2;19558;2;0;0
